"","SID","ID","GENDER","SOC","ACH_M3","group","ACH_P6","PID"
"3175","7","2969","Female","Poor",5,"low",105,"126"
"3176","19","2970","Male","Poor",2,"low",99,"127"
"3177","19","2971","Male","Poor",2,"low",70,"127"
"3178","19","2973","Male","Poor",2,"low",77,"127"
"3179","19","2975","Male","Poor",3,"low",72,"127"
"3180","19","2976","Female","Medium",3,"low",102,"127"
"3181","19","2977","Female","Poor",3,"low",92,"127"
"3182","19","2978","Female","Poor",4,"low",90,"127"
"3183","14","2979","Male","Poor",3,"low",82,"127"
"3184","18","2980","Male","Poor",5,"low",96,"127"
"3185","19","2981","Male","Poor",3,"low",93,"127"
"3186","19","2983","Female","Poor",3,"low",105,"127"
"3187","18","2986","Male","Poor",3,"low",78,"127"
"3188","19","2987","Female","Poor",3,"low",86,"127"
"3189","18","2988","Female","Poor",4,"low",89,"127"
"3190","19","2989","Female","Poor",4,"low",94,"127"
"3191","19","2990","Male","Poor",5,"low",98,"127"
"3192","18","2991","Male","Poor",5,"low",94,"128"
"3193","18","2992","Female","Poor",3,"low",94,"128"
"3194","18","2994","Male","Poor",2,"low",80,"128"
"3195","19","2996","Female","Poor",2,"low",76,"128"
"3196","5","2999","Male","Poor",2,"low",84,"128"
"3197","19","3000","Male","Poor",4,"low",108,"128"
"3198","19","3001","Male","Poor",2,"low",86,"128"
"3199","9","3002","Female","Poor",1,"low",76,"128"
"3200","19","3004","Male","Poor",2,"low",102,"128"
"3201","19","3005","Male","Poor",4,"low",92,"128"
"3202","19","3006","Male","Poor",4,"low",93,"128"
"3203","18","3007","Male","Rich",3,"low",85,"128"
"3204","19","3010","Male","Poor",4,"low",72,"128"
"3205","18","3011","Female","Poor",4,"low",92,"128"
"3206","19","3012","Male","Poor",2,"low",98,"128"
"3207","18","3013","Female","Poor",3,"low",96,"128"
"3208","18","3014","Male","Poor",1,"low",76,"128"
"3209","18","3016","Female","Poor",4,"low",98,"128"
"3210","18","3017","Female","Poor",2,"low",89,"128"
"3211","18","3020","Male","Poor",5,"low",89,"128"
"3212","18","3024","Female","Poor",2,"low",95,"128"
"3213","18","3025","Female","Poor",2,"low",86,"128"
"3214","16","3027","Female","Medium",3,"low",110,"129"
"3215","16","3028","Female","Poor",2,"low",93,"129"
"3216","16","3029","Female","Poor",3,"low",85,"129"
"3217","16","3031","Male","Poor",2,"low",96,"129"
"3218","16","3032","Male","Poor",3,"low",91,"129"
"3219","16","3033","Male","Poor",2,"low",84,"129"
"3220","16","3035","Female","Poor",4,"low",107,"129"
"3221","16","3037","Female","Poor",5,"low",90,"129"
"3222","19","3038","Male","Poor",2,"low",76,"129"
"3223","18","3039","Male","Poor",3,"low",85,"130"
"3224","18","3040","Male","Poor",3,"low",92,"130"
"3225","18","3041","Female","Medium",2,"low",83,"130"
"3226","18","3042","Male","Poor",2,"low",76,"130"
"3227","18","3043","Female","Poor",2,"low",85,"130"
"3228","18","3044","Male","Poor",4,"low",93,"130"
"3229","18","3045","Male","Poor",1,"low",72,"130"
"3230","18","3046","Female","Poor",2,"low",95,"130"
"3231","18","3047","Female","Poor",2,"low",90,"130"
"3232","18","3048","Female","Poor",2,"low",86,"130"
"3233","18","3049","Male","Poor",5,"low",93,"130"
"3234","18","3050","Female","Poor",2,"low",81,"130"
"3235","18","3051","Male","Poor",2,"low",78,"130"
"3236","19","3052","Male","Poor",3,"low",70,"130"
"3237","15","3056","Female","Rich",3,"low",95,"131"
"3238","15","3059","Male","Poor",3,"low",88,"131"
"3239","15","3061","Male","Rich",2,"low",74,"131"
"3240","15","3062","Male","Medium",3,"low",85,"131"
"3241","16","3068","Female","Poor",3,"low",90,"132"
"3242","16","3077","Male","Medium",3,"low",74,"132"
"3243","16","3078","Female","Medium",4,"low",102,"132"
"3244","16","3080","Male","Poor",3,"low",70,"132"
"3245","16","3081","Male","Poor",2,"low",76,"132"
"3246","14","3083","Male","Medium",5,"low",90,"133"
"3247","14","3084","Female","Poor",1,"low",80,"133"
"3248","14","3086","Male","Poor",1,"low",96,"133"
"3249","14","3089","Male","Poor",1,"low",91,"133"
"3250","14","3091","Male","Poor",2,"low",89,"133"
"3251","14","3092","Male","Poor",1,"low",88,"133"
"3252","14","3093","Female","Poor",5,"low",101,"133"
"3253","14","3094","Male","Poor",3,"low",91,"133"
"3254","14","3095","Female","Medium",2,"low",84,"133"
"3255","14","3097","Male","Medium",4,"low",86,"133"
"3256","14","3098","Male","Poor",1,"low",81,"133"
"3257","14","3100","Male","Medium",4,"low",105,"133"
"3258","14","3101","Male","Poor",2,"low",80,"133"
"3259","14","3103","Male","Medium",2,"low",73,"133"
"3260","14","3106","Male","Poor",2,"low",93,"133"
"3261","14","3107","Male","Medium",5,"low",102,"133"
"3262","14","3108","Female","Poor",2,"low",74,"133"
"3263","14","3110","Female","Poor",1,"low",89,"133"
"3264","14","3114","Male","Poor",1,"low",84,"133"
"3265","14","3118","Male","Poor",3,"low",76,"133"
"3266","14","3119","Female","Poor",2,"low",90,"133"
"3267","14","3122","Female","Poor",5,"low",96,"133"
"3268","13","3123","Female","Medium",2,"low",101,"134"
"3269","13","3126","Female","Poor",2,"low",86,"134"
"3270","13","3129","Male","Rich",3,"low",98,"134"
"3271","13","3133","Male","Medium",2,"low",98,"134"
"3272","19","3136","Male","Medium",2,"low",76,"134"
"3273","13","3138","Female","Rich",3,"low",88,"134"
"3274","13","3139","Male","Poor",4,"low",94,"134"
"3275","13","3140","Male","Poor",2,"low",82,"134"
"3276","13","3145","Female","Poor",5,"low",122,"134"
"3277","13","3146","Female","Poor",3,"low",84,"134"
"3278","13","3149","Male","Poor",5,"low",98,"134"
"3279","13","3152","Female","Poor",3,"low",100,"134"
"3280","13","3154","Male","Poor",1,"low",91,"134"
"3281","13","3156","Female","Poor",2,"low",96,"134"
"3282","13","3157","Female","Poor",4,"low",107,"134"
"3283","13","3159","Female","Poor",2,"low",93,"134"
"3284","13","3164","Female","Poor",3,"low",105,"135"
"3285","13","3165","Female","Medium",2,"low",74,"135"
"3286","13","3168","Female","Poor",4,"low",91,"135"
"3287","13","3170","Male","Poor",2,"low",84,"135"
"3288","13","3171","Female","Rich",4,"low",92,"135"
"3289","15","3172","Female","Poor",5,"low",105,"135"
"3290","13","3174","Male","Poor",5,"low",103,"135"
"3291","13","3175","Male","Poor",5,"low",77,"135"
"3292","13","3176","Female","Poor",2,"low",82,"135"
"3293","13","3177","Male","Rich",5,"low",84,"135"
"3294","13","3178","Female","Poor",2,"low",103,"135"
"3295","13","3179","Female","Poor",3,"low",77,"135"
"3296","13","3180","Male","Poor",5,"low",93,"135"
"3297","13","3182","Male","Poor",5,"low",84,"135"
"3298","13","3183","Female","Poor",3,"low",101,"135"
"3299","13","3185","Female","Poor",5,"low",101,"135"
"3300","15","3188","Male","Poor",3,"low",83,"135"
"3301","13","3189","Male","Poor",2,"low",89,"135"
"3302","13","3190","Male","Rich",4,"low",90,"135"
"3303","13","3191","Male","Poor",5,"low",109,"135"
"3304","18","3194","Male","Poor",2,"low",76,"135"
"3305","13","3196","Female","Poor",5,"low",105,"135"
"3306","13","3197","Male","Poor",3,"low",74,"135"
"3307","13","3199","Male","Poor",5,"low",96,"135"
"3308","13","3201","Female","Poor",4,"low",92,"135"
"3309","13","3204","Female","Poor",2,"low",93,"135"
"3310","17","3206","Male","Poor",5,"low",93,"135"
"3311","17","3207","Female","Poor",3,"low",96,"136"
"3312","17","3209","Female","Poor",3,"low",74,"136"
"3313","17","3211","Male","Poor",4,"low",95,"136"
"3314","17","3212","Female","Poor",2,"low",84,"136"
"3315","17","3213","Male","Poor",2,"low",70,"136"
"3316","17","3215","Male","Poor",3,"low",96,"136"
"3317","17","3216","Male","Poor",2,"low",81,"136"
"3318","17","3217","Female","Medium",3,"low",93,"136"
"3319","14","3218","Female","Poor",3,"low",90,"136"
"3320","17","3220","Male","Poor",2,"low",86,"136"
"3321","17","3224","Female","Poor",3,"low",93,"136"
"3322","17","3225","Male","Rich",2,"low",88,"136"
"3323","17","3227","Male","Poor",3,"low",95,"136"
"3324","17","3228","Male","Poor",2,"low",88,"136"
"3325","17","3229","Male","Rich",3,"low",79,"136"
"3326","17","3230","Male","Rich",2,"low",74,"136"
"3327","13","3231","Female","Poor",5,"low",99,"136"
"3328","17","3232","Female","Poor",3,"low",91,"136"
"3329","17","3233","Female","Poor",4,"low",83,"136"
"3330","17","3234","Male","Rich",2,"low",92,"136"
"3331","17","3235","Female","Poor",2,"low",80,"136"
"3332","13","3236","Male","Poor",3,"low",110,"136"
"3333","17","3237","Female","Poor",2,"low",95,"136"
"3334","13","3238","Female","Poor",1,"low",74,"136"
"3335","17","3239","Male","Poor",1,"low",103,"136"
"3336","17","3240","Female","Poor",2,"low",81,"136"
"3337","17","3241","Male","Poor",1,"low",79,"136"
"3338","17","3242","Male","Poor",2,"low",77,"136"
"3339","17","3243","Female","Poor",2,"low",85,"136"
"3340","17","3244","Male","Poor",2,"low",76,"136"
"3341","16","3245","Female","Poor",2,"low",100,"137"
"3342","16","3246","Female","Poor",2,"low",94,"137"
"3343","16","3247","Female","Poor",2,"low",71,"137"
"3344","16","3249","Female","Poor",4,"low",106,"137"
"3345","16","3253","Female","Poor",2,"low",88,"137"
"3346","16","3254","Male","Poor",3,"low",95,"137"
"3347","16","3257","Male","Poor",4,"low",89,"137"
"3348","16","3261","Female","Poor",5,"low",110,"137"
"3349","17","3264","Male","Poor",1,"low",83,"137"
"3350","16","3265","Female","Rich",2,"low",92,"137"
"3351","16","3266","Female","Poor",3,"low",94,"137"
"3352","16","3267","Female","Poor",2,"low",98,"137"
"3353","16","3268","Male","Poor",3,"low",80,"137"
"3354","16","3269","Female","Rich",5,"low",108,"137"
"3355","14","3272","Male","Poor",2,"low",91,"138"
"3356","14","3273","Male","Poor",1,"low",90,"138"
"3357","14","3275","Male","Poor",2,"low",91,"138"
"3358","14","3278","Female","Medium",3,"low",104,"138"
"3359","14","3281","Female","Poor",5,"low",94,"138"
"3360","14","3283","Male","Poor",4,"low",95,"138"
"3361","14","3284","Female","Rich",5,"low",94,"138"
"3362","14","3288","Male","Medium",4,"low",106,"138"
"3363","14","3290","Female","Medium",2,"low",85,"138"
"3364","14","3291","Male","Poor",2,"low",81,"138"
"3365","14","3292","Female","Poor",4,"low",95,"138"
"3366","14","3293","Female","Poor",2,"low",82,"138"
"3367","17","3295","Male","Poor",3,"low",82,"139"
"3368","17","3296","Female","Poor",2,"low",78,"139"
"3369","14","3297","Female","Rich",3,"low",94,"139"
"3370","14","3298","Male","Poor",5,"low",103,"139"
"3371","17","3299","Female","Poor",3,"low",81,"139"
"3372","17","3300","Male","Poor",5,"low",111,"139"
"3373","17","3301","Female","Poor",2,"low",84,"139"
"3374","17","3302","Male","Medium",4,"low",90,"139"
"3375","17","3303","Female","Poor",1,"low",79,"139"
"3376","17","3304","Female","Poor",1,"low",70,"139"
"3377","17","3305","Female","Poor",2,"low",70,"139"
"3378","17","3306","Male","Poor",2,"low",99,"139"
"3379","17","3307","Male","Poor",2,"low",96,"139"
"3380","17","3308","Female","Poor",2,"low",79,"139"
"3381","17","3309","Female","Poor",2,"low",96,"139"
"3382","17","3310","Male","Rich",2,"low",91,"139"
"3383","17","3311","Male","Poor",1,"low",93,"139"
"3384","17","3312","Male","Poor",2,"low",93,"139"
"3385","17","3313","Male","Poor",2,"low",83,"139"
"3386","13","3314","Male","Poor",4,"low",84,"140"
"3387","13","3317","Female","Poor",2,"low",94,"140"
"3388","13","3318","Male","Poor",5,"low",91,"140"
"3389","13","3320","Male","Poor",2,"low",80,"140"
"3390","13","3321","Female","Poor",2,"low",102,"140"
"3391","13","3323","Female","Poor",2,"low",102,"140"
"3392","14","3325","Female","Poor",5,"low",112,"140"
"3393","13","3327","Female","Poor",2,"low",88,"140"
"3394","13","3329","Male","Poor",1,"low",70,"140"
"3395","13","3330","Male","Poor",2,"low",83,"140"
"3396","13","3331","Male","Medium",4,"low",113,"140"
"3397","13","3332","Male","Medium",2,"low",96,"140"
"3398","13","3333","Female","Medium",2,"low",103,"140"
"3399","13","3335","Female","Poor",3,"low",85,"140"
"3400","17","3336","Female","Poor",3,"low",96,"141"
"3401","17","3337","Male","Poor",2,"low",92,"141"
"3402","17","3338","Female","Poor",1,"low",90,"141"
"3403","14","3339","Female","Poor",2,"low",83,"141"
"3404","16","3340","Male","Poor",2,"low",78,"141"
"3405","14","3341","Male","Poor",3,"low",105,"141"
"3406","16","3343","Female","Poor",3,"low",83,"141"
"3407","14","3344","Male","Poor",4,"low",96,"141"
"3408","16","3345","Female","Poor",3,"low",84,"141"
"3409","17","3347","Female","Poor",2,"low",77,"141"
"3410","14","3348","Male","Poor",3,"low",96,"141"
"3411","14","3349","Male","Poor",2,"low",85,"141"
"3412","13","3353","Male","Medium",2,"low",85,"142"
"3413","13","3363","Male","Poor",4,"low",120,"142"
"3414","13","3364","Female","Poor",3,"low",105,"142"
"3415","13","3365","Female","Medium",5,"low",96,"142"
"3416","13","3371","Female","Poor",4,"low",94,"142"
"3417","13","3373","Female","Rich",5,"low",96,"142"
"3418","13","3379","Male","Rich",3,"low",96,"142"
"3419","17","3387","Male","Poor",4,"low",82,"143"
"3420","17","3391","Female","Poor",3,"low",83,"143"
"3421","15","3392","Female","Poor",2,"low",79,"143"
"3422","17","3395","Female","Poor",4,"low",93,"143"
"3423","17","3406","Female","Poor",2,"low",77,"143"
"3424","17","3407","Female","Medium",2,"low",89,"143"
"3425","17","3410","Female","Poor",4,"low",96,"143"
"3426","17","3411","Female","Poor",2,"low",76,"143"
"3427","17","3415","Female","Poor",4,"low",90,"143"
"3428","17","3421","Male","Poor",3,"low",86,"143"
"3429","17","3422","Male","Medium",2,"low",79,"143"
"3430","17","3430","Male","Medium",4,"low",86,"143"
"3431","8","3431","Female","Poor",3,"low",85,"144"
"3432","10","3432","Male","Poor",5,"low",89,"145"
"3433","5","3433","Male","Poor",2,"low",70,"146"
"3434","17","3434","Male","Poor",2,"low",85,"147"
"3435","11","3435","Male","Poor",3,"low",73,"148"
